"AppealId","AppealDecision","PunishmentDuration","FineAmount","CurrencyCode"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT2M","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT2M","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT2M","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT2Y","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT2Y","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT2Y","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT2Y","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT30M","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT30M","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT30M","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT30M","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT3M","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT3M","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT3M","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT3M","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT3Y","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT3Y","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT3Y","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT3Y","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT4M","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT4M","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT4M","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT4M","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT4Y","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT4Y","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT4Y","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT4Y","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT5Y","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT5Y","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT5Y","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT5Y","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT6M","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT6M","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT6M","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT6M","5000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P10M","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P10Y","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P13Y","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P14Y","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P15Y","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P18Y","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P1M","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P1Y","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P1Y6M","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P22Y2M11D","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P23Y","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P25Y","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P2M","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P2Y","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P2Y1M","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P30Y","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P3M","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P3Y","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P4M","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P4Y","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P5M","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P5Y","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P6M","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P6Y","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P7Y","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P8M","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P9M","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P9Y","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT10M","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT12M","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT18M","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT18Y","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT1Y","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT2M","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT2Y","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT30M","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT3M","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT3Y","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT4M","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT4Y","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT5Y","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT6M","50000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P10M","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P10Y","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P13Y","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P14Y","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P15Y","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P18Y","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P1M","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P1Y","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P1Y6M","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P22Y2M11D","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P23Y","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P25Y","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P2M","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P2Y","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P2Y1M","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P30Y","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P3M","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P3Y","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P4M","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P4Y","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P5M","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P5Y","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P6M","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P6Y","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P7Y","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P8M","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P9M","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P9Y","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT10M","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT12M","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT18M","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT18Y","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT1Y","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT2M","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT2Y","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT30M","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT3M","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT3Y","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT4M","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT4Y","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT5Y","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT6M","60.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P10M","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P10Y","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P13Y","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P14Y","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P15Y","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P18Y","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P1M","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P1Y","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P1Y6M","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P22Y2M11D","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P23Y","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P25Y","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P2M","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P2Y","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P2Y1M","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P30Y","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P3M","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P3Y","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P4M","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P4Y","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P5M","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P5Y","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P6M","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P6Y","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P7Y","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P8M","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P9M","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P9Y","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT10M","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT12M","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT18M","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT18Y","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT1Y","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT2M","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT2Y","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT30M","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT3M","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT3Y","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT4M","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT4Y","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT5Y","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT6M","68.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P10M","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P10Y","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P13Y","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P14Y","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P15Y","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P18Y","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P1M","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P1Y","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P1Y6M","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P22Y2M11D","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P23Y","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P25Y","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P2M","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P2Y","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P2Y1M","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P30Y","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P3M","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P3Y","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P4M","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P4Y","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P5M","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P5Y","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P6M","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P6Y","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P7Y","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P8M","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P9M","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P9Y","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT10M","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT12M","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT18M","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT18Y","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT1Y","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT2M","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT2Y","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT30M","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT3M","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT3Y","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT4M","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT4Y","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT5Y","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT6M","75.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P10M","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P10Y","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P13Y","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P14Y","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P15Y","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P18Y","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P1M","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P1Y","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P1Y6M","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P22Y2M11D","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P23Y","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P25Y","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P2M","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P2Y","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P2Y1M","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P30Y","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P3M","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P3Y","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P4M","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P4Y","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P5M","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P5Y","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P6M","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P6Y","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P7Y","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P8M","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P9M","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P9Y","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT10M","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT12M","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT18M","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT18Y","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT1Y","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT2M","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT2Y","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT30M","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT3M","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT3Y","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT4M","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT4Y","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT5Y","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT6M","750.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P10M","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P10Y","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P13Y","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P14Y","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P15Y","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P18Y","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P1M","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P1Y","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P1Y6M","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P22Y2M11D","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P23Y","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P25Y","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P2M","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P2Y","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P2Y1M","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P30Y","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P3M","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P3Y","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P4M","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P4Y","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P5M","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P5Y","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P6M","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P6Y","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P7Y","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P8M","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P9M","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P9Y","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT10M","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT12M","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT18M","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT18Y","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT1Y","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT2M","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT2Y","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT30M","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT3M","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT3Y","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT4M","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT4Y","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT5Y","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT6M","800.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P10M","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P10Y","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P13Y","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P14Y","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P15Y","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P18Y","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P1M","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P1Y","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P1Y6M","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P22Y2M11D","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P23Y","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P25Y","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P2M","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P2Y","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P2Y1M","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P30Y","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P3M","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P3Y","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P4M","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P4Y","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P5M","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P5Y","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P6M","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P6Y","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P7Y","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P8M","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P9M","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","P9Y","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT10M","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT12M","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT18M","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT18Y","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT1Y","8000.0","EUR"
"21-82.844","http://growgraph.dev/fcaont#AppealRejected","PT2M","8000.0","EUR"
