"CaseId","AppealDecision","OffenseType"
"22-81.349","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-81.349","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-81.349","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-81.349","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-81.445","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Assault"
"22-81.445","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Burglary"
"22-81.445","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#CyberCrime"
"22-81.445","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-81.445","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#DrugOffense"
"22-81.445","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Embezzlement"
"22-81.445","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Fraud"
"22-81.445","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Homicide"
"22-81.445","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#MoneyLaundering"
"22-81.445","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#OffenseType"
"22-81.445","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PropertyOffense"
"22-81.445","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-81.445","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Robbery"
"22-81.445","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-81.445","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-81.445","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-81.445","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-81.476","http://growgraph.dev/fcaont#AppealCassationPartialWithoutReferral","http://growgraph.dev/fcaont#Assault"
"22-81.476","http://growgraph.dev/fcaont#AppealCassationPartialWithoutReferral","http://growgraph.dev/fcaont#Burglary"
"22-81.476","http://growgraph.dev/fcaont#AppealCassationPartialWithoutReferral","http://growgraph.dev/fcaont#CyberCrime"
"22-81.476","http://growgraph.dev/fcaont#AppealCassationPartialWithoutReferral","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-81.476","http://growgraph.dev/fcaont#AppealCassationPartialWithoutReferral","http://growgraph.dev/fcaont#DrugOffense"
"22-81.476","http://growgraph.dev/fcaont#AppealCassationPartialWithoutReferral","http://growgraph.dev/fcaont#Embezzlement"
"22-81.476","http://growgraph.dev/fcaont#AppealCassationPartialWithoutReferral","http://growgraph.dev/fcaont#Fraud"
"22-81.476","http://growgraph.dev/fcaont#AppealCassationPartialWithoutReferral","http://growgraph.dev/fcaont#Homicide"
"22-81.476","http://growgraph.dev/fcaont#AppealCassationPartialWithoutReferral","http://growgraph.dev/fcaont#MoneyLaundering"
"22-81.476","http://growgraph.dev/fcaont#AppealCassationPartialWithoutReferral","http://growgraph.dev/fcaont#OffenseType"
"22-81.476","http://growgraph.dev/fcaont#AppealCassationPartialWithoutReferral","http://growgraph.dev/fcaont#PropertyOffense"
"22-81.476","http://growgraph.dev/fcaont#AppealCassationPartialWithoutReferral","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-81.476","http://growgraph.dev/fcaont#AppealCassationPartialWithoutReferral","http://growgraph.dev/fcaont#Robbery"
"22-81.476","http://growgraph.dev/fcaont#AppealCassationPartialWithoutReferral","http://growgraph.dev/fcaont#Theft"
"22-81.476","http://growgraph.dev/fcaont#AppealCassationPartialWithoutReferral","http://growgraph.dev/fcaont#Vandalism"
"22-81.476","http://growgraph.dev/fcaont#AppealCassationPartialWithoutReferral","http://growgraph.dev/fcaont#ViolentOffense"
"22-81.476","http://growgraph.dev/fcaont#AppealCassationPartialWithoutReferral","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-81.548","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Assault"
"22-81.548","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Burglary"
"22-81.548","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#CyberCrime"
"22-81.548","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-81.548","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#DrugOffense"
"22-81.548","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Embezzlement"
"22-81.548","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Fraud"
"22-81.548","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Homicide"
"22-81.548","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#MoneyLaundering"
"22-81.548","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#OffenseType"
"22-81.548","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PropertyOffense"
"22-81.548","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-81.548","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Robbery"
"22-81.548","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-81.548","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-81.548","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-81.548","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-81.553","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Assault"
"22-81.553","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Burglary"
"22-81.553","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#CyberCrime"
"22-81.553","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-81.553","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#DrugOffense"
"22-81.553","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Embezzlement"
"22-81.553","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Fraud"
"22-81.553","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Homicide"
"22-81.553","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#MoneyLaundering"
"22-81.553","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#OffenseType"
"22-81.553","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PropertyOffense"
"22-81.553","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-81.553","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Robbery"
"22-81.553","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-81.553","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-81.553","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-81.553","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-81.590","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Assault"
"22-81.590","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Burglary"
"22-81.590","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#CyberCrime"
"22-81.590","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-81.590","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#DrugOffense"
"22-81.590","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Embezzlement"
"22-81.590","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Fraud"
"22-81.590","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Homicide"
"22-81.590","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#MoneyLaundering"
"22-81.590","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#OffenseType"
"22-81.590","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PropertyOffense"
"22-81.590","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-81.590","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Robbery"
"22-81.590","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-81.590","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-81.590","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-81.590","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-81.607","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Assault"
"22-81.607","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Burglary"
"22-81.607","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#CyberCrime"
"22-81.607","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-81.607","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#DrugOffense"
"22-81.607","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Embezzlement"
"22-81.607","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Fraud"
"22-81.607","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Homicide"
"22-81.607","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#MoneyLaundering"
"22-81.607","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#OffenseType"
"22-81.607","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PropertyOffense"
"22-81.607","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-81.607","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Robbery"
"22-81.607","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-81.607","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-81.607","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-81.607","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-81.698","https://growgraph.dev/fca/appeal/fca--22-81--698#AppealDecision_22_81_698","http://growgraph.dev/fcaont#Assault"
"22-81.698","https://growgraph.dev/fca/appeal/fca--22-81--698#AppealDecision_22_81_698","http://growgraph.dev/fcaont#Burglary"
"22-81.698","https://growgraph.dev/fca/appeal/fca--22-81--698#AppealDecision_22_81_698","http://growgraph.dev/fcaont#CyberCrime"
"22-81.698","https://growgraph.dev/fca/appeal/fca--22-81--698#AppealDecision_22_81_698","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-81.698","https://growgraph.dev/fca/appeal/fca--22-81--698#AppealDecision_22_81_698","http://growgraph.dev/fcaont#DrugOffense"
"22-81.698","https://growgraph.dev/fca/appeal/fca--22-81--698#AppealDecision_22_81_698","http://growgraph.dev/fcaont#Embezzlement"
"22-81.698","https://growgraph.dev/fca/appeal/fca--22-81--698#AppealDecision_22_81_698","http://growgraph.dev/fcaont#Fraud"
"22-81.698","https://growgraph.dev/fca/appeal/fca--22-81--698#AppealDecision_22_81_698","http://growgraph.dev/fcaont#Homicide"
"22-81.698","https://growgraph.dev/fca/appeal/fca--22-81--698#AppealDecision_22_81_698","http://growgraph.dev/fcaont#MoneyLaundering"
"22-81.698","https://growgraph.dev/fca/appeal/fca--22-81--698#AppealDecision_22_81_698","http://growgraph.dev/fcaont#OffenseType"
"22-81.698","https://growgraph.dev/fca/appeal/fca--22-81--698#AppealDecision_22_81_698","http://growgraph.dev/fcaont#PropertyOffense"
"22-81.698","https://growgraph.dev/fca/appeal/fca--22-81--698#AppealDecision_22_81_698","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-81.698","https://growgraph.dev/fca/appeal/fca--22-81--698#AppealDecision_22_81_698","http://growgraph.dev/fcaont#Robbery"
"22-81.698","https://growgraph.dev/fca/appeal/fca--22-81--698#AppealDecision_22_81_698","http://growgraph.dev/fcaont#Theft"
"22-81.698","https://growgraph.dev/fca/appeal/fca--22-81--698#AppealDecision_22_81_698","http://growgraph.dev/fcaont#Vandalism"
"22-81.698","https://growgraph.dev/fca/appeal/fca--22-81--698#AppealDecision_22_81_698","http://growgraph.dev/fcaont#ViolentOffense"
"22-81.698","https://growgraph.dev/fca/appeal/fca--22-81--698#AppealDecision_22_81_698","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-81.700","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Assault"
"22-81.700","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Burglary"
"22-81.700","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#CyberCrime"
"22-81.700","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-81.700","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#DrugOffense"
"22-81.700","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Embezzlement"
"22-81.700","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Fraud"
"22-81.700","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Homicide"
"22-81.700","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#MoneyLaundering"
"22-81.700","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#OffenseType"
"22-81.700","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PropertyOffense"
"22-81.700","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-81.700","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Robbery"
"22-81.700","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-81.700","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-81.700","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-81.700","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-81.748","https://growgraph.dev/fca/appeal/fca--22-81--748#appealDecision_22_81_748","http://growgraph.dev/fcaont#Assault"
"22-81.748","https://growgraph.dev/fca/appeal/fca--22-81--748#appealDecision_22_81_748","http://growgraph.dev/fcaont#Burglary"
"22-81.748","https://growgraph.dev/fca/appeal/fca--22-81--748#appealDecision_22_81_748","http://growgraph.dev/fcaont#CyberCrime"
"22-81.748","https://growgraph.dev/fca/appeal/fca--22-81--748#appealDecision_22_81_748","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-81.748","https://growgraph.dev/fca/appeal/fca--22-81--748#appealDecision_22_81_748","http://growgraph.dev/fcaont#DrugOffense"
"22-81.748","https://growgraph.dev/fca/appeal/fca--22-81--748#appealDecision_22_81_748","http://growgraph.dev/fcaont#Embezzlement"
"22-81.748","https://growgraph.dev/fca/appeal/fca--22-81--748#appealDecision_22_81_748","http://growgraph.dev/fcaont#Fraud"
"22-81.748","https://growgraph.dev/fca/appeal/fca--22-81--748#appealDecision_22_81_748","http://growgraph.dev/fcaont#Homicide"
"22-81.748","https://growgraph.dev/fca/appeal/fca--22-81--748#appealDecision_22_81_748","http://growgraph.dev/fcaont#MoneyLaundering"
"22-81.748","https://growgraph.dev/fca/appeal/fca--22-81--748#appealDecision_22_81_748","http://growgraph.dev/fcaont#OffenseType"
"22-81.748","https://growgraph.dev/fca/appeal/fca--22-81--748#appealDecision_22_81_748","http://growgraph.dev/fcaont#PropertyOffense"
"22-81.748","https://growgraph.dev/fca/appeal/fca--22-81--748#appealDecision_22_81_748","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-81.748","https://growgraph.dev/fca/appeal/fca--22-81--748#appealDecision_22_81_748","http://growgraph.dev/fcaont#Robbery"
"22-81.748","https://growgraph.dev/fca/appeal/fca--22-81--748#appealDecision_22_81_748","http://growgraph.dev/fcaont#Theft"
"22-81.748","https://growgraph.dev/fca/appeal/fca--22-81--748#appealDecision_22_81_748","http://growgraph.dev/fcaont#Vandalism"
"22-81.748","https://growgraph.dev/fca/appeal/fca--22-81--748#appealDecision_22_81_748","http://growgraph.dev/fcaont#ViolentOffense"
"22-81.748","https://growgraph.dev/fca/appeal/fca--22-81--748#appealDecision_22_81_748","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-81.753","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Assault"
"22-81.753","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Burglary"
"22-81.753","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#CyberCrime"
"22-81.753","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-81.753","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#DrugOffense"
"22-81.753","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Embezzlement"
"22-81.753","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Fraud"
"22-81.753","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Homicide"
"22-81.753","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#MoneyLaundering"
"22-81.753","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#OffenseType"
"22-81.753","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PropertyOffense"
"22-81.753","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-81.753","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Robbery"
"22-81.753","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-81.753","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-81.753","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-81.753","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-81.780","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Assault"
"22-81.780","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Burglary"
"22-81.780","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#CyberCrime"
"22-81.780","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-81.780","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#DrugOffense"
"22-81.780","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Embezzlement"
"22-81.780","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Fraud"
"22-81.780","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Homicide"
"22-81.780","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#MoneyLaundering"
"22-81.780","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#OffenseType"
"22-81.780","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PropertyOffense"
"22-81.780","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-81.780","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Robbery"
"22-81.780","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-81.780","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-81.780","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-81.780","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-81.782","https://growgraph.dev/fca/appeal/fca--22-81--782#appeal_decision_22_81_782","http://growgraph.dev/fcaont#Assault"
"22-81.782","https://growgraph.dev/fca/appeal/fca--22-81--782#appeal_decision_22_81_782","http://growgraph.dev/fcaont#Burglary"
"22-81.782","https://growgraph.dev/fca/appeal/fca--22-81--782#appeal_decision_22_81_782","http://growgraph.dev/fcaont#CyberCrime"
"22-81.782","https://growgraph.dev/fca/appeal/fca--22-81--782#appeal_decision_22_81_782","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-81.782","https://growgraph.dev/fca/appeal/fca--22-81--782#appeal_decision_22_81_782","http://growgraph.dev/fcaont#DrugOffense"
"22-81.782","https://growgraph.dev/fca/appeal/fca--22-81--782#appeal_decision_22_81_782","http://growgraph.dev/fcaont#Embezzlement"
"22-81.782","https://growgraph.dev/fca/appeal/fca--22-81--782#appeal_decision_22_81_782","http://growgraph.dev/fcaont#Fraud"
"22-81.782","https://growgraph.dev/fca/appeal/fca--22-81--782#appeal_decision_22_81_782","http://growgraph.dev/fcaont#Homicide"
"22-81.782","https://growgraph.dev/fca/appeal/fca--22-81--782#appeal_decision_22_81_782","http://growgraph.dev/fcaont#MoneyLaundering"
"22-81.782","https://growgraph.dev/fca/appeal/fca--22-81--782#appeal_decision_22_81_782","http://growgraph.dev/fcaont#OffenseType"
"22-81.782","https://growgraph.dev/fca/appeal/fca--22-81--782#appeal_decision_22_81_782","http://growgraph.dev/fcaont#PropertyOffense"
"22-81.782","https://growgraph.dev/fca/appeal/fca--22-81--782#appeal_decision_22_81_782","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-81.782","https://growgraph.dev/fca/appeal/fca--22-81--782#appeal_decision_22_81_782","http://growgraph.dev/fcaont#Robbery"
"22-81.782","https://growgraph.dev/fca/appeal/fca--22-81--782#appeal_decision_22_81_782","http://growgraph.dev/fcaont#Theft"
"22-81.782","https://growgraph.dev/fca/appeal/fca--22-81--782#appeal_decision_22_81_782","http://growgraph.dev/fcaont#Vandalism"
"22-81.782","https://growgraph.dev/fca/appeal/fca--22-81--782#appeal_decision_22_81_782","http://growgraph.dev/fcaont#ViolentOffense"
"22-81.782","https://growgraph.dev/fca/appeal/fca--22-81--782#appeal_decision_22_81_782","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-81.816","https://growgraph.dev/fca/appeal/fca--22-81--816#appealDecision_22_81_816","http://growgraph.dev/fcaont#Assault"
"22-81.816","https://growgraph.dev/fca/appeal/fca--22-81--816#appealDecision_22_81_816","http://growgraph.dev/fcaont#Burglary"
"22-81.816","https://growgraph.dev/fca/appeal/fca--22-81--816#appealDecision_22_81_816","http://growgraph.dev/fcaont#CyberCrime"
"22-81.816","https://growgraph.dev/fca/appeal/fca--22-81--816#appealDecision_22_81_816","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-81.816","https://growgraph.dev/fca/appeal/fca--22-81--816#appealDecision_22_81_816","http://growgraph.dev/fcaont#DrugOffense"
"22-81.816","https://growgraph.dev/fca/appeal/fca--22-81--816#appealDecision_22_81_816","http://growgraph.dev/fcaont#Embezzlement"
"22-81.816","https://growgraph.dev/fca/appeal/fca--22-81--816#appealDecision_22_81_816","http://growgraph.dev/fcaont#Fraud"
"22-81.816","https://growgraph.dev/fca/appeal/fca--22-81--816#appealDecision_22_81_816","http://growgraph.dev/fcaont#Homicide"
"22-81.816","https://growgraph.dev/fca/appeal/fca--22-81--816#appealDecision_22_81_816","http://growgraph.dev/fcaont#MoneyLaundering"
"22-81.816","https://growgraph.dev/fca/appeal/fca--22-81--816#appealDecision_22_81_816","http://growgraph.dev/fcaont#OffenseType"
"22-81.816","https://growgraph.dev/fca/appeal/fca--22-81--816#appealDecision_22_81_816","http://growgraph.dev/fcaont#PropertyOffense"
"22-81.816","https://growgraph.dev/fca/appeal/fca--22-81--816#appealDecision_22_81_816","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-81.816","https://growgraph.dev/fca/appeal/fca--22-81--816#appealDecision_22_81_816","http://growgraph.dev/fcaont#Robbery"
"22-81.816","https://growgraph.dev/fca/appeal/fca--22-81--816#appealDecision_22_81_816","http://growgraph.dev/fcaont#Theft"
"22-81.816","https://growgraph.dev/fca/appeal/fca--22-81--816#appealDecision_22_81_816","http://growgraph.dev/fcaont#Vandalism"
"22-81.816","https://growgraph.dev/fca/appeal/fca--22-81--816#appealDecision_22_81_816","http://growgraph.dev/fcaont#ViolentOffense"
"22-81.816","https://growgraph.dev/fca/appeal/fca--22-81--816#appealDecision_22_81_816","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-81.817","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Assault"
"22-81.817","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Burglary"
"22-81.817","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#CyberCrime"
"22-81.817","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Disorderly_Conduct"
"22-81.817","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#DrugOffense"
"22-81.817","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Embezzlement"
"22-81.817","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Fraud"
"22-81.817","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Homicide"
"22-81.817","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#MoneyLaundering"
"22-81.817","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#OffenseType"
"22-81.817","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PropertyOffense"
"22-81.817","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#PublicOrderCrime"
"22-81.817","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Robbery"
"22-81.817","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Theft"
"22-81.817","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Vandalism"
"22-81.817","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#ViolentOffense"
"22-81.817","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#WhiteCollarOffense"
"22-81.820","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Assault"
"22-81.820","http://growgraph.dev/fcaont#AppealRejected","http://growgraph.dev/fcaont#Burglary"
